2,40+2,45+2,50+2,45+2,45+2,45+2,50+2,50+2,49+2,49+2,49+2,50+2,13+2,https://cdn.sofifa.net/players/252/612/22_120.png,https://cdn.sofifa.net/teams/1474/60.png,https://cdn.sofifa.net/flags/kr.png,,https://cdn.sofifa.net/flags/kr.png
259651,https://sofifa.com/player/259651/guoyu-lin/220002,Lin Guoyu,蔺国玉,CB,51,59,120000,2000,21,2000-03-02,192,77,112541,Wuhan FC,Chinese Super League,1,RES,45,Shandong Taishan,,2021,155,China PR,,,,Right,3,2,1,Low/High,Lean (185+),No,,,,57,23,29,30,51,62,28,17,47,29,28,25,22,27,25,31,55,58,36,49,39,33,66,59,70,21,46,46,27,33,35,35,52,55,51,10,8,10,13,5,,35+2,35+2,35+2,32,32,32,32,32,31+2,31+2,31+2,34+2,34+2,34+2,34+2,34+2,44+2,43+2,43+2,43+2,44+2,47+2,51+2,51+2,51+2,47+2,13+2,https://cdn.sofifa.net/players/259/651/22_120.png,https://cdn.sofifa.net/teams/112541/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
259727,https://sofifa.com/player/259727/vikram-singh/220002,V. Singh,Vikram Singh,"RM, ST, LM",51,63,140000,500,19,2002-01-16,173,63,113300,Mumbai City FC,Indian Super League,1,SUB,22,,2020-09-01,2023,159,India,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,217000,,,77,47,41,55,23,39,43,48,36,41,44,50,44,30,38,55,74,79,72,38,81,56,41,47,38,33,30,24,53,41,50,47,19,23,23,13,15,8,9,8,,50+2,50+2,50+2,51,50,50,50,51,49+2,49+2,49+2,50+2,42+2,42+2,42+2,50+2,40+2,34+2,34+2,34+2,40+2,38+2,30+2,30+2,30+2,38+2,14+2,https://cdn.sofifa.net/players/259/727/22_120.png,https://cdn.sofifa.net/teams/113300/60.png,https://cdn.sofifa.net/flags/in.png,,https://cdn.sofifa.net/flags/in.png
260174,https://sofifa.com/player/260174/subha-ghosh/220002,S. Ghosh,Subha Ghosh,ST,51,64,140000,500,20,2000-12-22,174,70,111629,SC East Bengal FC,Indian Super League,1,LS,9,Kerala Blasters FC,,2022,159,India,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,78,48,39,54,23,52,41,50,40,40,44,50,40,28,35,52,80,76,72,49,76,56,73,51,58,34,33,26,49,40,50,47,15,23,25,15,10,8,15,5,,51+2,51+2,51+2,51,51,51,51,51,48+2,48+2,48+2,50+2,42+2,42+2,42+2,50+2,41+2,35+2,35+2,35+2,41+2,39+2,34+2,34+2,34+2,39+2,15+2,https://cdn.sofifa.net/players/260/174/22_120.png,https://cdn.sofifa.net/teams/111629/60.png,https://cdn.sofifa.net/flags/in.png,,https://cdn.sofifa.net/flags/in.png
260250,https://sofifa.com/player/260250/ziyad-al-jari/220002,Z. Al Jari,Ziyad Maher Al Jari,CB,51,66,130000,2000,19,2001-11-15,182,75,112390,Al Fateh,Saudi Abdul L. Jameel League,1,SUB,3,,2020-10-30,2026,183,Saudi Arabia,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,296000,,,52,30,30,34,50,61,24,28,49,35,24,28,24,22,25,32,54,51,44,46,49,39,74,51,72,23,45,47,29,32,46,43,50,51,55,6,8,5,14,14,,38+2,38+2,38+2,34,35,35,35,34,33+2,33+2,33+2,35+2,35+2,35+2,35+2,35+2,43+2,43+2,43+2,43+2,43+2,46+2,51+2,51+2,51+2,46+2,14+2,https://cdn.sofifa.net/players/260/250/22_120.png,https://cdn.sofifa.net/teams/112390/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/sa.png
260838,https://sofifa.com/player/260838/fares-al-garzae/220002,F. Al Garzae,Fares Al Garzae,ST,51,68,150000,4000,20,2001-04-13,176,65,111674,Al Shabab,Saudi Abdul L. Jameel League,1,RES,34,,2020-10-26,2024,183,Saudi Arabia,,,,Left,3,2,1,Medium/Medium,Lean (170-185),No,349000,,,68,49,43,53,23,49,41,52,50,44,33,51,40,42,39,50,66,70,68,51,59,46,65,50,52,47,37,22,52,46,50,49,19,21,13,6,14,13,9,8,,51+2,51+2,51+2,52,51,51,51,52,50+2,50+2,50+2,50+2,44+2,44+2,44+2,50+2,38+2,35+2,35+2,35+2,38+2,37+2,33+2,33+2,33+2,37+2,14+2,https://cdn.sofifa.net/players/260/838/22_120.png,https://cdn.sofifa.net/teams/111674/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/sa.png
260938,https://sofifa.com/player/260938/elias-arias/220002,E. Arias,Elías Alejandro Arias Rengel,RB,51,69,150000,500,19,2002-03-25,180,75,112853,Deportivo La Guaira FC,Venezuelan Primera División,1,SUB,25,,2021-01-26,2023,61,Venezuela,,,,Right,2,3,1,Medium/High,Lean (170-185),No,416000,,,57,26,36,32,52,51,40,23,45,40,29,21,22,27,40,35,58,57,49,40,62,34,72,55,50,23,44,54,24,26,34,37,51,53,53,11,11,14,13,7,,34+2,34+2,34+2,34,32,32,32,34,33+2,33+2,33+2,36+2,36+2,36+2,36+2,36+2,47+2,46+2,46+2,46+2,47+2,49+2,50+2,50+2,50+2,49+2,14+2,https://cdn.sofifa.net/players/260/938/22_120.png,https://cdn.sofifa.net/teams/112853/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/ve.png
260977,https://sofifa.com/player/260977/faisal-al-ghamdi/220002,F. Al Ghamdi,Faisal Al Ghamdi,CDM,51,68,140000,2000,19,2001-08-13,180,60,112096,Ettifaq FC,Saudi Abdul L. Jameel League,1,RES,16,,2019-12-11,2024,183,Saudi Arabia,,,,Right,4,2,1,Medium/Medium,Lean (170-185),No,319000,,,53,41,49,54,50,45,43,41,41,53,30,52,41,45,48,54,60,48,56,48,70,44,54,52,40,36,47,51,49,50,46,50,50,51,49,12,13,8,9,12,,46+2,46+2,46+2,50,49,49,49,50,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,50+2,48+2,48+2,48+2,50+2,15+2,https://cdn.sofifa.net/players/260/977/22_120.png,https://cdn.sofifa.net/teams/112096/60.png,https://cdn.sofifa.net/flags/sa.png,,https://cdn.sofifa.net/flags/sa.png
260982,https://sofifa.com/player/260982/chris-brady/220002,C. Brady,Christopher Brady,GK,51,77,220000,500,17,2004-03-03,191,77,693,Chicago Fire Football Club,USA Major League Soccer,1,RES,34,,2020-03-24,2023,95,United States,,,,Right,2,1,1,Medium/Medium,Normal (185+),No,539000,,,,,,,,,10,7,14,18,7,9,14,12,21,10,31,26,39,39,27,39,38,21,64,6,26,10,5,21,11,28,8,11,11,58,50,52,49,49,29,19+2,19+2,19+2,16,16,16,16,16,16+2,16+2,16+2,16+2,17+2,17+2,17+2,16+2,16+2,18+2,18+2,18+2,16+2,16+2,20+2,20+2,20+2,16+2,50+2,https://cdn.sofifa.net/players/260/982/22_120.png,https://cdn.sofifa.net/teams/693/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
261246,https://sofifa.com/player/261246/matthew-bozinovski/220002,M. Bozinovski,Matthew Bozinovski,CB,51,60,120000,1000,20,2001-01-05,195,90,111397,Melbourne Victory,Australian Hyundai A-League,1,RES,44,,2020-12-01,2022,19,North Macedonia,,,,Right,2,2,1,Low/Medium,Normal (185+),No,174000,,,35,21,30,27,52,63,19,17,54,37,22,21,22,23,33,30,29,39,30,40,31,30,62,63,72,19,43,51,21,28,34,34,51,53,51,10,6,12,6,9,,31+2,31+2,31+2,27,28,28,28,27,28+2,28+2,28+2,30+2,34+2,34+2,34+2,30+2,42+2,45+2,45+2,45+2,42+2,44+2,51+2,51+2,51+2,44+2,12+2,https://cdn.sofifa.net/players/261/246/22_120.png,https://cdn.sofifa.net/teams/111397/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/mk.png
261296,https://sofifa.com/player/261296/mathias-emilsen/220002,M. Emilsen,Mathias Johnsrud Emilsen,"CDM, CM",51,73,180000,500,18,2003-06-08,186,78,920,Vålerenga Fotball,Norwegian Eliteserien,1,SUB,16,,2021-01-20,2023,36,Norway,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,405000,,,56,36,48,51,49,52,40,32,52,55,28,53,38,36,52,48,53,58,52,50,57,50,56,41,57,30,52,48,33,48,42,43,47,49,54,9,7,10,8,7,,45+2,45+2,45+2,46,46,46,46,46,47+2,47+2,47+2,48+2,48+2,48+2,48+2,48+2,49+2,50+2,50+2,50+2,49+2,49+2,51+2,51+2,51+2,49+2,13+2,https://cdn.sofifa.net/players/261/296/22_120.png,https://cdn.sofifa.net/teams/920/60.png,https://cdn.sofifa.net/flags/no.png,,https://cdn.sofifa.net/flags/no.png
261431,https://sofifa.com/player/261431/adisu-bayew/220002,A. Bayew,Adisu Bayew,RW,51,65,140000,500,19,2001-12-27,175,67,114023,Western United FC,Australian Hyundai A-League,1,SUB,31,,2021-03-14,2023,195,Australia,,,,Right,3,2,1,High/Medium,Lean (170-185),No,263000,,,65,53,43,55,26,40,46,60,40,44,37,58,43,39,45,50,64,66,59,36,77,59,41,40,44,38,31,22,43,40,46,42,22,27,28,14,12,6,15,8,,50+2,50+2,50+2,51,50,50,50,51,48+2,48+2,48+2,50+2,43+2,43+2,43+2,50+2,39+2,35+2,35+2,35+2,39+2,38+2,32+2,32+2,32+2,38+2,15+2,https://cdn.sofifa.net/players/261/431/22_120.png,https://cdn.sofifa.net/teams/114023/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
261472,https://sofifa.com/player/261472/gabriel-breeze/220002,G. Breeze,Gabriel Breeze,GK,51,68,130000,500,17,2003-12-30,187,84,1480,Carlisle United,English League Two,4,RES,22,,2021-03-16,2023,14,England,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,309000,,,,,,,,,11,5,10,19,8,8,10,13,20,17,22,29,21,42,46,38,62,22,37,5,20,9,7,36,18,36,6,14,12,50,52,50,50,51,25,18+2,18+2,18+2,17,18,18,18,17,19+2,19+2,19+2,18+2,20+2,20+2,20+2,18+2,17+2,19+2,19+2,19+2,17+2,17+2,18+2,18+2,18+2,17+2,50+2,https://cdn.sofifa.net/players/261/472/22_120.png,https://cdn.sofifa.net/teams/1480/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
261502,https://sofifa.com/player/261502/gian-franco-cabezas/220002,G. Cabezas,Gian Franco Cabezas Rodríguez,CM,51,67,150000,500,18,2003-01-01,178,75,101102,Deportivo Cali,Colombian Liga Postobón,1,SUB,28,,2021-02-01,2022,56,Colombia,,,,Right,2,2,1,Medium/Medium,Lean (170-185),No,296000,,Speed Dribbler (AI),71,46,53,54,35,48,39,42,36,60,35,52,49,36,52,45,70,71,78,60,67,45,56,42,55,60,35,23,44,63,41,58,36,38,46,5,15,13,6,10,,49+2,49+2,49+2,54,53,53,53,54,55+2,55+2,55+2,53+2,51+2,51+2,51+2,53+2,46+2,45+2,45+2,45+2,46+2,45+2,42+2,42+2,42+2,45+2,15+2,https://cdn.sofifa.net/players/261/502/22_120.png,https://cdn.sofifa.net/teams/101102/60.png,https://cdn.sofifa.net/flags/co.png,,https://cdn.sofifa.net/flags/co.png
261524,https://sofifa.com/player/261524/tino-danesi/220002,T. Danesi,Tino Andrés Danesi Cammarano,CM,51,62,130000,500,20,2001-02-21,168,63,112914,Metropolitanos de Caracas FC,Venezuelan Primera División,1,RES,32,,2021-03-12,2025,61,Venezuela,,,,Right,3,2,1,Medium/Medium,Normal (170-),No,306000,,,65,44,52,52,39,47,44,40,49,59,40,53,38,39,59,47,66,65,50,49,87,49,60,63,35,50,52,38,49,47,40,41,33,41,42,14,7,15,8,6,,49+2,49+2,49+2,51,51,51,51,51,52+2,52+2,52+2,53+2,51+2,51+2,51+2,53+2,49+2,47+2,47+2,47+2,49+2,48+2,43+2,43+2,43+2,48+2,13+2,https://cdn.sofifa.net/players/261/524/22_120.png,https://cdn.sofifa.net/teams/112914/60.png,https://cdn.sofifa.net/flags/ve.png,,https://cdn.sofifa.net/flags/ve.png
261677,https://sofifa.com/player/261677/ryan-okane/220002,R. O'Kane,Ryan O'Kane,RW,51,75,180000,500,17,2003-08-16,168,59,837,Dundalk FC,Rep. Ireland Airtricity League,1,SUB,28,,2021-02-19,2024,25,Republic of Ireland,,,,Right,2,2,1,Medium/Medium,Lean (170-),No,459000,,,65,50,43,52,24,34,47,49,36,45,42,48,41,33,32,53,69,62,56,50,85,59,34,38,32,46,32,17,50,49,52,49,23,26,20,11,12,14,10,6,,49+2,49+2,49+2,51,51,51,51,51,50+2,50+2,50+2,50+2,43+2,43+2,43+2,50+2,39+2,34+2,34+2,34+2,39+2,37+2,30+2,30+2,30+2,37+2,14+2,https://cdn.sofifa.net/players/261/677/22_120.png,https://cdn.sofifa.net/teams/837/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
261725,https://sofifa.com/player/261725/jaden-charles/220002,J. Charles,Jaden Gary Charles,LB,51,61,120000,1000,19,2002-01-25,173,76,1940,Mansfield Town,English League Two,4,RES,20,,2021-03-24,2022,25,Republic of Ireland,,,,Left,2,2,1,Medium/Medium,Lean (170-185),No,234000,,,61,40,38,50,46,53,43,40,39,35,22,51,55,58,39,45,60,62,57,49,74,45,62,58,50,38,50,50,40,30,37,35,40,52,49,12,15,14,6,7,,44+2,44+2,44+2,45,44,44,44,45,42+2,42+2,42+2,46+2,42+2,42+2,42+2,46+2,48+2,45+2,45+2,45+2,48+2,49+2,47+2,47+2,47+2,49+2,14+2,https://cdn.sofifa.net/players/261/725/22_120.png,https://cdn.sofifa.net/teams/1940/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/ie.png
261748,https://sofifa.com/player/261748/caolan-mclaughlin/220002,C. McLaughlin,Caolan McLaughlin,CAM,51,59,130000,500,19,2001-07-12,175,70,445,Derry City,Rep. Ireland Airtricity League,1,SUB,32,,2021-02-01,2021,25,Republic of Ireland,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,228000,,Technical Dribbler (AI),69,47,39,54,18,42,25,49,47,44,37,54,50,50,27,50,69,69,63,51,62,42,44,44,45,49,30,17,56,50,42,51,16,12,14,12,9,11,14,7,,51+2,51+2,51+2,51,52,52,52,51,51+2,51+2,51+2,49+2,43+2,43+2,43+2,49+2,35+2,31+2,31+2,31+2,35+2,33+2,29+2,29+2,29+2,33+2,15+2,https://cdn.sofifa.net/players/261/748/22_120.png,https://cdn.sofifa.net/teams/445/60.png,https://cdn.sofifa.net/flags/ie.png,,https://cdn.sofifa.net/flags/ie.png
261763,https://sofifa.com/player/261763/ethan-bartlow/220002,E. Bartlow,Ethan Bartlow,CB,51,61,120000,850,21,2000-02-02,183,77,698,Houston Dynamo,USA Major League Soccer,1,RES,13,,2021-04-11,2025,95,United States,,,,Right,2,2,1,Medium/High,Normal (170-185),No,198000,,,57,22,27,29,53,60,21,15,42,28,20,23,25,21,29,25,63,52,38,40,58,37,73,64,61,22,49,50,24,34,31,40,51,59,56,11,6,14,5,14,,32+2,32+2,32+2,30,30,30,30,30,29+2,29+2,29+2,32+2,33+2,33+2,33+2,32+2,44+2,44+2,44+2,44+2,44+2,47+2,51+2,51+2,51+2,47+2,13+2,https://cdn.sofifa.net/players/261/763/22_120.png,https://cdn.sofifa.net/teams/698/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
261901,https://sofifa.com/player/261901/jiahui-liu/220002,Liu Jiahui,刘家辉,CB,51,59,120000,1000,20,2001-01-25,185,82,111779,Henan Songshan Longmen FC,Chinese Super League,1,RES,26,,2021-04-01,2021,155,China PR,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,210000,,,57,26,31,29,51,60,29,22,49,32,26,23,25,23,25,26,60,54,44,50,51,38,60,53,70,21,45,52,29,38,35,33,50,54,46,11,12,13,6,6,,36+2,36+2,36+2,33,33,33,33,33,32+2,32+2,32+2,34+2,34+2,34+2,34+2,34+2,44+2,43+2,43+2,43+2,44+2,46+2,51+2,51+2,51+2,46+2,14+2,https://cdn.sofifa.net/players/261/901/22_120.png,https://cdn.sofifa.net/teams/111779/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261916,https://sofifa.com/player/261916/xuesong-bai/220002,Bai Xuesong,Xuesong Bai,ST,51,59,130000,1000,19,2001-12-12,180,75,111769,Changchun Yatai FC,Chinese Super League,1,RES,14,,2020-08-01,2021,155,China PR,,,,Right,3,2,1,High/Low,Normal (170-185),No,228000,,,60,50,39,51,20,50,30,53,52,45,33,52,34,32,31,45,60,60,59,52,60,48,54,53,56,46,30,18,51,45,56,49,16,15,16,8,13,7,14,14,,51+2,51+2,51+2,49,50,50,50,49,48+2,48+2,48+2,48+2,42+2,42+2,42+2,48+2,35+2,33+2,33+2,33+2,35+2,34+2,31+2,31+2,31+2,34+2,16+2,https://cdn.sofifa.net/players/261/916/22_120.png,https://cdn.sofifa.net/teams/111769/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261917,https://sofifa.com/player/261917/dilyimit-tudi/220002,D. Tudi,Dilyimit Tudi,CDM,51,55,80000,1000,22,1999-02-25,180,75,111769,Changchun Yatai FC,Chinese Super League,1,SUB,15,,2020-02-01,2021,155,China PR,,,,Right,3,2,1,Low/High,Normal (170-185),No,130000,,,54,39,46,48,47,60,34,32,50,56,33,46,32,36,51,45,55,53,57,46,66,50,65,67,61,43,49,41,43,43,35,45,42,53,56,10,5,8,12,11,,45+2,45+2,45+2,45,46,46,46,45,47+2,47+2,47+2,47+2,49+2,49+2,49+2,47+2,49+2,50+2,50+2,50+2,49+2,50+2,50+2,50+2,50+2,50+2,13+2,https://cdn.sofifa.net/players/261/917/22_120.png,https://cdn.sofifa.net/teams/111769/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261921,https://sofifa.com/player/261921/qinhan-sun/220002,Sun Qinhan,Qinhan Sun,LB,51,59,130000,1000,21,2000-03-21,178,72,111769,Changchun Yatai FC,Chinese Super League,1,RES,30,,2021-01-01,2021,155,China PR,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,228000,,,60,28,33,45,48,56,48,26,42,29,26,46,28,30,28,35,60,60,61,51,69,30,60,54,58,25,52,52,46,32,32,38,40,53,55,8,7,9,8,14,,40+2,40+2,40+2,42,40,40,40,42,38+2,38+2,38+2,42+2,38+2,38+2,38+2,42+2,48+2,43+2,43+2,43+2,48+2,49+2,49+2,49+2,49+2,49+2,14+2,https://cdn.sofifa.net/players/261/921/22_120.png,https://cdn.sofifa.net/teams/111769/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261930,https://sofifa.com/player/261930/yue-zhu/220002,Zhu Yue,Yue Zhu,CB,51,63,130000,2000,20,2001-05-04,185,72,110955,Shanghai Shenhua FC,Chinese Super League,1,RES,35,,2020-07-24,2022,155,China PR,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,228000,,,61,24,28,31,53,55,27,20,43,25,29,26,29,29,29,25,63,59,40,51,60,36,75,57,56,20,45,53,21,32,33,42,52,55,58,7,8,7,14,13,,33+2,33+2,33+2,32,31,31,31,32,30+2,30+2,30+2,34+2,33+2,33+2,33+2,34+2,45+2,43+2,43+2,43+2,45+2,48+2,51+2,51+2,51+2,48+2,15+2,https://cdn.sofifa.net/players/261/930/22_120.png,https://cdn.sofifa.net/teams/110955/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261946,https://sofifa.com/player/261946/halik-abraham/220002,H. Abraham,阿布拉汗·哈力克,"CM, CDM",51,64,140000,2000,20,2001-04-26,186,75,112540,Shanghai Port FC,Chinese Super League,1,RES,36,,2021-04-01,2023,155,China PR,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,305000,,,63,41,51,57,39,54,41,40,37,56,45,60,46,39,55,54,61,64,57,53,55,45,52,56,56,35,49,36,44,52,45,50,41,38,42,8,9,12,10,10,,48+2,48+2,48+2,52,51,51,51,52,53+2,53+2,53+2,53+2,51+2,51+2,51+2,53+2,48+2,48+2,48+2,48+2,48+2,47+2,44+2,44+2,44+2,47+2,14+2,https://cdn.sofifa.net/players/261/946/22_120.png,https://cdn.sofifa.net/teams/112540/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
261984,https://sofifa.com/player/261984/jinshuai-wang/220002,Wang Jinshuai,王金帅,GK,51,58,100000,1000,20,2001-01-09,186,75,112378,Dalian Professional Football Club,Chinese Super League,1,RES,36,,2021-04-01,2021,155,China PR,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,175000,,,,,,,,,20,10,15,16,9,12,13,12,16,16,25,23,36,38,34,35,53,29,45,8,23,14,13,29,16,32,13,16,12,55,52,46,52,46,24,20+2,20+2,20+2,19,19,19,19,19,19+2,19+2,19+2,19+2,19+2,19+2,19+2,19+2,19+2,20+2,20+2,20+2,19+2,19+2,21+2,21+2,21+2,19+2,50+2,https://cdn.sofifa.net/players/261/984/22_120.png,https://cdn.sofifa.net/teams/112378/60.png,https://cdn.sofifa.net/flags/cn.png,,https://cdn.sofifa.net/flags/cn.png
262039,https://sofifa.com/player/262039/nishan-velupillay/220002,N. Velupillay,Nishan Velupillay,"LM, RM",51,65,140000,1000,20,2001-05-07,180,77,111397,Melbourne Victory,Australian Hyundai A-League,1,RES,24,,2021-01-01,2023,195,Australia,,,,Right,3,2,1,Medium/Medium,Normal (170-185),No,263000,,,77,44,45,49,25,50,51,46,37,46,37,47,38,34,40,51,75,79,57,35,66,48,42,49,58,37,32,23,40,44,44,40,23,26,21,8,10,5,11,15,,47+2,47+2,47+2,50,48,48,48,50,47+2,47+2,47+2,50+2,42+2,42+2,42+2,50+2,41+2,36+2,36+2,36+2,41+2,39+2,33+2,33+2,33+2,39+2,13+2,https://cdn.sofifa.net/players/262/039/22_120.png,https://cdn.sofifa.net/teams/111397/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
262063,https://sofifa.com/player/262063/kato-ichimori/220002,K. Ichimori,Kato Ichimori,"ST, CF",51,65,140000,500,18,2003-05-28,180,79,112836,Vegalta Sendai,Japanese J. League Division 1,1,RES,43,,2021-04-29,2023,163,Japan,,,,Left,4,2,1,Medium/Medium,Normal (170-185),No,263000,,,61,50,38,47,21,55,28,50,50,45,33,45,35,33,30,44,60,61,53,56,65,48,72,53,64,50,30,14,52,44,65,50,21,15,19,8,9,14,15,8,,51+2,51+2,51+2,48,49,49,49,48,47+2,47+2,47+2,46+2,42+2,42+2,42+2,46+2,35+2,33+2,33+2,33+2,35+2,34+2,33+2,33+2,33+2,34+2,15+2,https://cdn.sofifa.net/players/262/063/22_120.png,https://cdn.sofifa.net/teams/112836/60.png,https://cdn.sofifa.net/flags/jp.png,,https://cdn.sofifa.net/flags/jp.png
262094,https://sofifa.com/player/262094/aziel-jackson/220002,A. Jackson,Aziel Jackson,RW,51,68,150000,850,19,2001-10-25,175,68,111138,Minnesota United FC,USA Major League Soccer,1,RES,25,,2021-04-30,2022,95,United States,,,,Right,2,2,1,Medium/Medium,Normal (170-185),No,319000,,,67,56,42,49,22,45,41,58,35,44,56,45,40,30,34,49,66,67,52,47,76,64,67,42,44,45,48,17,53,49,56,49,19,26,20,6,12,8,14,6,,52+2,52+2,52+2,51,51,51,51,51,49+2,49+2,49+2,49+2,43+2,43+2,43+2,49+2,37+2,35+2,35+2,35+2,37+2,36+2,32+2,32+2,32+2,36+2,14+2,https://cdn.sofifa.net/players/262/094/22_120.png,https://cdn.sofifa.net/teams/111138/60.png,https://cdn.sofifa.net/flags/us.png,,https://cdn.sofifa.net/flags/us.png
262178,https://sofifa.com/player/262178/cyrus-dehmie/220002,C. Dehmie,Cyrus Dehmie,ST,51,66,140000,650,19,2002-05-25,175,70,111395,Brisbane Roar,Australian Hyundai A-League,1,SUB,29,,2020-12-01,2023,195,Australia,,,,Right,2,2,1,High/Low,Normal (170-185),No,263000,,,77,52,40,53,18,57,25,54,41,49,51,53,40,34,31,40,76,77,82,51,77,48,56,51,70,51,33,11,42,48,56,45,16,17,14,14,8,12,7,10,,51+2,51+2,51+2,51,51,51,51,51,50+2,50+2,50+2,49+2,42+2,42+2,42+2,49+2,35+2,33+2,33+2,33+2,35+2,34+2,31+2,31+2,31+2,34+2,14+2,https://cdn.sofifa.net/players/262/178/22_120.png,https://cdn.sofifa.net/teams/111395/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
262323,https://sofifa.com/player/262323/matt-young/220002,M. Young,Matt Young,CM,51,65,140000,850,18,2003-02-06,175,70,1958,Leyton Orient,English League Two,4,SUB,21,,2021-05-25,2022,14,England,,,,Right,3,2,1,Medium/Medium,Lean (170-185),No,333000,,,62,46,52,52,42,48,49,44,37,55,37,52,44,43,54,51,63,61,59,50,60,49,54,60,48,48,30,43,45,54,52,47,45,41,40,21,23,27,23,20,,48+2,48+2,48+2,52,51,51,51,52,52+2,52+2,52+2,53+2,51+2,51+2,51+2,53+2,50+2,48+2,48+2,48+2,50+2,48+2,44+2,44+2,44+2,48+2,25+2,https://cdn.sofifa.net/players/262/323/22_120.png,https://cdn.sofifa.net/teams/1958/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
262325,https://sofifa.com/player/262325/rhys-byrne/220002,R. Byrne,Rhys Byrne,GK,51,66,120000,500,18,2002-08-24,180,60,1958,Leyton Orient,English League Two,4,SUB,27,,2021-05-25,2022,14,England,,,,Right,3,1,1,Medium/Medium,Normal (170-185),No,285000,,,,,,,,,12,13,11,15,12,14,11,10,13,15,56,59,59,46,57,37,58,45,57,11,35,17,8,18,10,30,18,14,14,51,50,49,49,53,57,24+2,24+2,24+2,23,22,22,22,23,21+2,21+2,21+2,23+2,19+2,19+2,19+2,23+2,25+2,22+2,22+2,22+2,25+2,25+2,24+2,24+2,24+2,25+2,50+2,https://cdn.sofifa.net/players/262/325/22_120.png,https://cdn.sofifa.net/teams/1958/60.png,https://cdn.sofifa.net/flags/gb-eng.png,,https://cdn.sofifa.net/flags/gb-eng.png
262329,https://sofifa.com/player/262329/hassan-ramazani/220002,H. Ramazani,Hassan Ramazani,"CB, LWB",51,66,130000,500,19,2001-08-08,170,70,111395,Brisbane Roar,Australian Hyundai A-League,1,SUB,34,,2021-06-01,2022,195,Australia,,,,Left,1,2,1,Medium/High,Lean (170-),No,244000,,,85,23,38,48,50,60,23,17,44,51,20,45,26,24,48,41,83,86,84,42,60,34,71,68,62,23,42,49,29,28,30,39,51,51,48,13,13,7,13,14,,40+2,40+2,40+2,43,41,41,41,43,42+2,42+2,42+2,45+2,43+2,43+2,43+2,45+2,50+2,49+2,49+2,49+2,50+2,52+2,51+2,51+2,51+2,52+2,16+2,https://cdn.sofifa.net/players/262/329/22_120.png,https://cdn.sofifa.net/teams/111395/60.png,https://cdn.sofifa.net/flags/au.png,,https://cdn.sofifa.net/flags/au.png
